brand,model,price,link,stock_status,vendor
KIMBER,EVO SP 9MM BLACK,$497.00,https://www.orionfflsales.com/product/5210/kimber-evo-sp-9mm-black,OUT OF STOCK,Orion
KIMBER,EVO SP RAPTOR COLLECTORS EDI,$829.00,https://www.orionfflsales.com/product/5209/kimber-evo-sp-raptor-collectors-edi,OUT OF STOCK,Orion
ULTRA,CARRY .45CAL TWO TONE GRN LSR,$1022.00,https://www.orionfflsales.com/product/5207/ultra-carry-45cal-two-tone-grn-lsr,OUT OF STOCK,Orion
KIMBER,CUSTOM II 45 PSTL 2 TONE(LG),$1063.00,https://www.orionfflsales.com/product/5205/kimber-custom-ii-45-pstl-2-tonelg,4,Orion
KIMBER,CSTM TLE/RLII 45 PSTL BL,$1115.00,https://www.orionfflsales.com/product/5201/kimber-cstm-tlerlii-45-pstl-bl,3,Orion
KIMBER,CUSTOM TLE II 45 PSTL BL NS,$954.00,https://www.orionfflsales.com/product/5200/kimber-custom-tle-ii-45-pstl-bl-ns,10+,Orion
KIMBER,STS ULT CRRY II 9MM PSTL STS,$856.00,https://www.orionfflsales.com/product/5197/kimber-sts-ult-crry-ii-9mm-pstl-sts,10,Orion
KIMBER,STS TARGRT II 9MM PSTL STS,$937.00,https://www.orionfflsales.com/product/5196/kimber-sts-targrt-ii-9mm-pstl-sts,10+,Orion
KIMBER,AEGIS ELTE PRO .45 PSTL BLK,$1356.00,https://www.orionfflsales.com/product/5189/kimber-aegis-elte-pro-45-pstl-blk,OUT OF STOCK,Orion
KIMBER,AEGIS ELTE PRO 9MM PSTL,$1374.00,https://www.orionfflsales.com/product/5188/kimber-aegis-elte-pro-9mm-pstl,OUT OF STOCK,Orion
KIMBER,ULTRA CDP 45ACP (LG)(NS),$1276.00,https://www.orionfflsales.com/product/5186/kimber-ultra-cdp-45acp-lgns,OUT OF STOCK,Orion
KIMBER,CPD2 PRO 4IN 45ACP (NS),$1121.00,https://www.orionfflsales.com/product/5185/kimber-cpd2-pro-4in-45acp-ns,1,Orion
SIG,P320 X5 LEGION 9MM PSTL LGN GRY 17RD,$871.00,https://www.orionfflsales.com/product/5178/sig-p320-x5-legion-9mm-pstl-lgn-gry-17rd,1,Orion
P320,"9MM 4.7"" NITRON BLK STRIKER",$767.00,https://www.orionfflsales.com/product/5177/p320-9mm-47-nitron-blk-striker,10+,Orion
KELTEC,PLR16 223REM PSTL PRK/TAN,$499.00,https://www.orionfflsales.com/product/5167/keltec-plr16-223rem-pstl-prktan,OUT OF STOCK,Orion
KELTEC,CP33 22LR PSTL BLK,$476.00,https://www.orionfflsales.com/product/5166/keltec-cp33-22lr-pstl-blk,OUT OF STOCK,Orion
MICRO,9 RAPTOR 9MM COLLECTOR EDITIO,$790.00,https://www.orionfflsales.com/product/5163/micro-9-raptor-9mm-collector-editio,OUT OF STOCK,Orion
RAPIDE,(BLACK ICE) .45ACP PSTL STS,$1391.00,https://www.orionfflsales.com/product/5160/rapide-black-ice-45acp-pstl-sts,OUT OF STOCK,Orion
SIG,"P320XF 9MM 4.7"" BLK X-RAY 3 W/",$854.00,https://www.orionfflsales.com/product/5159/sig-p320xf-9mm-47-blk-x-ray-3-w,10+,Orion
SIG,"P320CA 9MM PSTL M18 COYOTE 3.9""",$566.00,https://www.orionfflsales.com/product/5145/sig-p320ca-9mm-pstl-m18-coyote-39,10+,Orion
WALTH,LE PPK 380ACP PSTL STS (2)6RD,$699.00,https://www.orionfflsales.com/product/5143/walth-le-ppk-380acp-pstl-sts-26rd,OUT OF STOCK,Orion
SIG,2022 40S&W PSTL BL DA/SA 2 MAGS,$418.00,https://www.orionfflsales.com/product/5135/sig-2022-40sw-pstl-bl-dasa-2-mags,OUT OF STOCK,Orion
P365,"9MM 3.1"" SAS, BULLSEYE, NON PO",$527.00,https://www.orionfflsales.com/product/5133/p365-9mm-31-sas-bullseye-non-po,OUT OF STOCK,Orion
SIG,"P320XF 9MM 4.7"" BLK X-RAY 3 W/",$535.00,https://www.orionfflsales.com/product/5132/sig-p320xf-9mm-47-blk-x-ray-3-w,OUT OF STOCK,Orion
P320,"9MM 3.6"" BLK X-SERIES STRIKER",$854.00,https://www.orionfflsales.com/product/5131/p320-9mm-36-blk-x-series-striker,3,Orion
SIG,P210A TARGET 9MM PSTL BLUE 5IN,$1319.00,https://www.orionfflsales.com/product/5130/sig-p210a-target-9mm-pstl-blue-5in,OUT OF STOCK,Orion
HERITAGE,ROUGH RIDER 22LR REV BLUE,$154.00,https://www.orionfflsales.com/product/5122/heritage-rough-rider-22lr-rev-blue,10+,Orion
dCZ,P-10F OPTIC READY 9MM 19RD PSTL,$535.00,https://www.orionfflsales.com/product/5120/dcz-p-10f-optic-ready-9mm-19rd-pstl,OUT OF STOCK,Orion
CZ,SCORPION EVO3 S2 9MM PSTL BLK,$1135.00,https://www.orionfflsales.com/product/5118/cz-scorpion-evo3-s2-9mm-pstl-blk,OUT OF STOCK,Orion
KIMBER,AEGIS ELITE PRO 9MM PSTL(FO),$1006.00,https://www.orionfflsales.com/product/5109/kimber-aegis-elite-pro-9mm-pstlfo,1,Orion
KIMBER,EVO SP RAPTOR 9MM NS PSTL,$747.00,https://www.orionfflsales.com/product/5108/kimber-evo-sp-raptor-9mm-ns-pstl,OUT OF STOCK,Orion
KIMBER,EVO SP 9MM NS PSTL (TLE),$723.00,https://www.orionfflsales.com/product/5106/kimber-evo-sp-9mm-ns-pstl-tle,OUT OF STOCK,Orion
KIMBER,MICRO LW 9MM BLK/BLK PSTL,$529.00,https://www.orionfflsales.com/product/5103/kimber-micro-lw-9mm-blkblk-pstl,OUT OF STOCK,Orion
KIMBER,MICRO 380ACP PSTL RSWD STS,$549.99,https://www.orionfflsales.com/product/5098/kimber-micro-380acp-pstl-rswd-sts,OUT OF STOCK,Orion
MICRO,TWO TONE (NS).380ACP,$519.00,https://www.orionfflsales.com/product/5097/micro-two-tone-ns380acp,OUT OF STOCK,Orion
KIMBER,MICRO 9MM TWO TONE PSTL BL/S,$660.00,https://www.orionfflsales.com/product/5096/kimber-micro-9mm-two-tone-pstl-bls,OUT OF STOCK,Orion
MICRO,TLE .380 PISTOL,$638.00,https://www.orionfflsales.com/product/5095/micro-tle-380-pistol,OUT OF STOCK,Orion
KIMBER,MICRO RAPTOR 380ACP PSTL STS,$801.00,https://www.orionfflsales.com/product/5086/kimber-micro-raptor-380acp-pstl-sts,OUT OF STOCK,Orion
KIMBER,MICRO CDP 380ACP PSTL BL/STS,$903.00,https://www.orionfflsales.com/product/5085/kimber-micro-cdp-380acp-pstl-blsts,OUT OF STOCK,Orion
KIMBER,MICRO CDP 380ACP PSTL BL/STS,$762.00,https://www.orionfflsales.com/product/5084/kimber-micro-cdp-380acp-pstl-blsts,OUT OF STOCK,Orion
KIMBER,STS II 45 PSTL STS,$839.00,https://www.orionfflsales.com/product/5078/kimber-sts-ii-45-pstl-sts,10+,Orion
KIMBER,AEGIS ELT CSTM 45ACP VENOM,$1356.00,https://www.orionfflsales.com/product/5072/kimber-aegis-elt-cstm-45acp-venom,OUT OF STOCK,Orion
ULTRA,CDP .45ACP,$1121.00,https://www.orionfflsales.com/product/5069/ultra-cdp-45acp,9,Orion
KIMBER,ECLIPS CUST 45ACP PSTL,$1184.00,https://www.orionfflsales.com/product/5067/kimber-eclips-cust-45acp-pstl,3,Orion
SIG,"P320XC 9MM 3.6"" BLK X-RAY 3 W/",$566.00,https://www.orionfflsales.com/product/4742/sig-p320xc-9mm-36-blk-x-ray-3-w,OUT OF STOCK,Orion
MC28,POLY 9MM PSTL W/OPTICS FDE,$369.00,https://www.orionfflsales.com/product/4705/mc28-poly-9mm-pstl-woptics-fde,10+,Orion
EAA,MC28 POLY 9MM RAIL W/OP PST BLK,$354.00,https://www.orionfflsales.com/product/4704/eaa-mc28-poly-9mm-rail-wop-pst-blk,10+,Orion
EAA,"REGARD GEN4 9MM PSTL 4.9""",$440.00,https://www.orionfflsales.com/product/4702/eaa-regard-gen4-9mm-pstl-49,2,Orion
EAA,REGARD MC 9MM FDE THREADED BRL,$435.00,https://www.orionfflsales.com/product/4699/eaa-regard-mc-9mm-fde-threaded-brl,10+,Orion
EAA,REGARD MC 9MM BLK THREADED BRL,$419.00,https://www.orionfflsales.com/product/4698/eaa-regard-mc-9mm-blk-threaded-brl,8,Orion
EAA,REGARD MC 9MM BLK,$346.00,https://www.orionfflsales.com/product/4696/eaa-regard-mc-9mm-blk,OUT OF STOCK,Orion
EAA,MC312 12GA SHOTGUN BLACK,$310.00,https://www.orionfflsales.com/product/4689/eaa-mc312-12ga-shotgun-black,10+,Orion
1911,OFFICER MODEL ULTIMATE 9MM FDE,$556.00,https://www.orionfflsales.com/product/4688/1911-officer-model-ultimate-9mm-fde,OUT OF STOCK,Orion
1911,OFFICER MODEL ULTIMATE 9MM BLK,$540.00,https://www.orionfflsales.com/product/4687/1911-officer-model-ultimate-9mm-blk,OUT OF STOCK,Orion
WALTHER,PPQ Q5 MTCH SF 9MM PSTL BLK,$1539.00,https://www.orionfflsales.com/product/4598/walther-ppq-q5-mtch-sf-9mm-pstl-blk,OUT OF STOCK,Orion
WALTHER,PPQ Q5 MTCH SF 9MM PSTL BLK,$1429.00,https://www.orionfflsales.com/product/4596/walther-ppq-q5-mtch-sf-9mm-pstl-blk,OUT OF STOCK,Orion
dSIG,P365 9MM PSTL NITRON SS RED LNE,$499.99,https://www.orionfflsales.com/product/4593/dsig-p365-9mm-pstl-nitron-ss-red-lne,OUT OF STOCK,Orion
KIMBER,MICRO 380ACP PSTL BLK,$459.00,https://www.orionfflsales.com/product/4512/kimber-micro-380acp-pstl-blk,OUT OF STOCK,Orion
dKIMBER,STAINLESS LW 45ACP PSTL STS,$678.00,https://www.orionfflsales.com/product/4510/dkimber-stainless-lw-45acp-pstl-sts,OUT OF STOCK,Orion
KIMBER,STS RPTR II 10MM PSTL STS,$1356.00,https://www.orionfflsales.com/product/4506/kimber-sts-rptr-ii-10mm-pstl-sts,3,Orion
KIMBER,STS PRO CRRY II 9MM PSTL STS,$856.00,https://www.orionfflsales.com/product/4504/kimber-sts-pro-crry-ii-9mm-pstl-sts,10+,Orion
KIMBER,KHX PRO 45 PSTL,$1224.00,https://www.orionfflsales.com/product/4499/kimber-khx-pro-45-pstl,5,Orion
ATI,GERM FIREFLY HGA 22LR PSTL BL,$209.95,https://www.orionfflsales.com/product/4493/ati-germ-firefly-hga-22lr-pstl-bl,3,Orion
KIMBER,MICRO9 9MM PSTL BLK SHOT SPC,$609.00,https://www.orionfflsales.com/product/4490/kimber-micro9-9mm-pstl-blk-shot-spc,OUT OF STOCK,Orion
KIMBER,CSTM NGHTSTR LW 9MM PSTL BLK,$678.00,https://www.orionfflsales.com/product/4489/kimber-cstm-nghtstr-lw-9mm-pstl-blk,OUT OF STOCK,Orion
SIG,P365 XL 9MM PSTL NITRON SS SGNT,$527.00,https://www.orionfflsales.com/product/4487/sig-p365-xl-9mm-pstl-nitron-ss-sgnt,OUT OF STOCK,Orion
ATI,GERM FIREFLY HGA 22LR PSTL PINK,$209.95,https://www.orionfflsales.com/product/4486/ati-germ-firefly-hga-22lr-pstl-pink,OUT OF STOCK,Orion
TAURUS,"692 357MAG/38 6.5"" REV BLK",$522.00,https://www.orionfflsales.com/product/4482/taurus-692-357mag38-65-rev-blk,OUT OF STOCK,Orion
BERETTA,21 BOBCAT 22LR PSTL STS/PL,$337.00,https://www.orionfflsales.com/product/4479/beretta-21-bobcat-22lr-pstl-stspl,OUT OF STOCK,Orion
KELTEC,CP33 22LR PSTL GRN,$545.00,https://www.orionfflsales.com/product/4447/keltec-cp33-22lr-pstl-grn,OUT OF STOCK,Orion
KELTEC,PF9 9MM PSTL BLUE/BLK,$189.00,https://www.orionfflsales.com/product/4446/keltec-pf9-9mm-pstl-blueblk,OUT OF STOCK,Orion
BERETTA,APX CARRY 9MM PSTL BLK NS,$399.00,https://www.orionfflsales.com/product/4437/beretta-apx-carry-9mm-pstl-blk-ns,OUT OF STOCK,Orion
BERETTA,92X 9MM PSTL BRUNITON FNSH,$675.00,https://www.orionfflsales.com/product/4433/beretta-92x-9mm-pstl-bruniton-fnsh,OUT OF STOCK,Orion
BERETTA,92X 9MM PSTL BRUNITON BLK,$675.00,https://www.orionfflsales.com/product/4432/beretta-92x-9mm-pstl-bruniton-blk,OUT OF STOCK,Orion
BERETTA,92FS CMPCT 9MM PSTL W/RAIL,$575.00,https://www.orionfflsales.com/product/4431/beretta-92fs-cmpct-9mm-pstl-wrail,OUT OF STOCK,Orion
dCZ,P-10S 9MM OPTIC READY 12RD MAG,$532.00,https://www.orionfflsales.com/product/4417/dcz-p-10s-9mm-optic-ready-12rd-mag,OUT OF STOCK,Orion
dCZ,75 SP-01 9MM PSTL BL,$1435.00,https://www.orionfflsales.com/product/4415/dcz-75-sp-01-9mm-pstl-bl,OUT OF STOCK,Orion
dCZ,2075 BD RAMI 9MM PSTL BLK ALLOY,$600.00,https://www.orionfflsales.com/product/4414/dcz-2075-bd-rami-9mm-pstl-blk-alloy,OUT OF STOCK,Orion
CZ,"BREN 2 MS PISTOL 7.62X39 9""",$1735.00,https://www.orionfflsales.com/product/4409/cz-bren-2-ms-pistol-7-62x39-9,OUT OF STOCK,Orion
CZ,"BREN 2 MS PISTOL 5.56X45 11""",$1672.00,https://www.orionfflsales.com/product/4407/cz-bren-2-ms-pistol-5-56x45-11,OUT OF STOCK,Orion
dCZ,P-01 OMEGA 9MM PSTL URBAN GREY,$645.00,https://www.orionfflsales.com/product/4401/dcz-p-01-omega-9mm-pstl-urban-grey,OUT OF STOCK,Orion
dCZ,P-07 9MM PSTL URBAN GRY/BLK,$492.00,https://www.orionfflsales.com/product/4400/dcz-p-07-9mm-pstl-urban-gryblk,OUT OF STOCK,Orion
CZ,75 TS CZECHMATE 9MM PSTL BLK,$2970.00,https://www.orionfflsales.com/product/4396/cz-75-ts-czechmate-9mm-pstl-blk,1,Orion
dCZ,75B 9MM PSTL MATTE STS,$670.00,https://www.orionfflsales.com/product/4395/dcz-75b-9mm-pstl-matte-sts,OUT OF STOCK,Orion
dCZ,97BD 45ACP PSTL BLK AL GRPS NS,$792.00,https://www.orionfflsales.com/product/4296/dcz-97bd-45acp-pstl-blk-al-grps-ns,OUT OF STOCK,Orion
dCZ,97B 45AUTO PSTL BLACK,$688.00,https://www.orionfflsales.com/product/4295/dcz-97b-45auto-pstl-black,OUT OF STOCK,Orion
BERETTA,APX 9MM PSTL BLK 17RD,$389.00,https://www.orionfflsales.com/product/4290/beretta-apx-9mm-pstl-blk-17rd,OUT OF STOCK,Orion
CAI/CANIK,TP9 ELITE SC 9MM TUNG 12R,$350.00,https://www.orionfflsales.com/product/4283/cai-canik-tp9-elite-sc-9mm-tung-12r,2,Orion
dCZ,SCORPION EVO 3 S1 9MM PSTL BLK,$979.00,https://www.orionfflsales.com/product/4272/dcz-scorpion-evo-3-s1-9mm-pstl-blk,OUT OF STOCK,Orion
SIG,P365 9MM PSTL TUNG GRY SGLT,$499.99,https://www.orionfflsales.com/product/4182/sig-p365-9mm-pstl-tung-gry-sglt,OUT OF STOCK,Orion
dSIG,P365 9MM PSTL OD GREEN SLITE,$499.99,https://www.orionfflsales.com/product/4181/dsig-p365-9mm-pstl-od-green-slite,OUT OF STOCK,Orion
CZ,75 PO1 PLC 9MM PISTOL BLK 15RD,$630.00,https://www.orionfflsales.com/product/4039/cz-75-po1-plc-9mm-pistol-blk-15rd,10+,Orion
TAURUS,"G2C 9MM PSTL GR/BK 3.2"" 2X12",$230.00,https://www.orionfflsales.com/product/4033/taurus-g2c-9mm-pstl-grbk-32-2x12,OUT OF STOCK,Orion
HERITAGE,ROUGH RIDER 22LR REV BL,$147.00,https://www.orionfflsales.com/product/4032/heritage-rough-rider-22lr-rev-bl,10+,Orion
SIG,P365 9MM PSTL NITRON SS SGLT,$448.00,https://www.orionfflsales.com/product/4021/sig-p365-9mm-pstl-nitron-ss-sglt,1,Orion
dSIG,"P320F 9MM PSTL M17 COYOTE 4.7""",$615.00,https://www.orionfflsales.com/product/3991/dsig-p320f-9mm-pstl-m17-coyote-47,OUT OF STOCK,Orion
dFREEDOM,"ORDINANC PSTL 9MM BLK 4.5""",$699.00,https://www.orionfflsales.com/product/3982/dfreedom-ordinanc-pstl-9mm-blk-45,OUT OF STOCK,Orion
HERITAGE,ROUGH RIDER 22/22M REV BL,$150.00,https://www.orionfflsales.com/product/3971/heritage-rough-rider-22-22m-rev-bl,10,Orion
SIG,P365 9MM PSTL NITRON SS SGLT,$485.00,https://www.orionfflsales.com/product/3970/sig-p365-9mm-pstl-nitron-ss-sglt,8,Orion
BERETTA,M9A3 9MM PSTL 3MAGS 17RD,$779.00,https://www.orionfflsales.com/product/3951/beretta-m9a3-9mm-pstl-3mags-17rd,OUT OF STOCK,Orion
BERETTA,92G ELITE LTT 9MM PSTL,$779.00,https://www.orionfflsales.com/product/3950/beretta-92g-elite-ltt-9mm-pstl,OUT OF STOCK,Orion
BERETTA,APX CARRY 9MM PSTL BLK,$329.00,https://www.orionfflsales.com/product/3949/beretta-apx-carry-9mm-pstl-blk,OUT OF STOCK,Orion
CZ,75D PCR CMPCT 9MM PSTL BLK PLYCT,$599.00,https://www.orionfflsales.com/product/3947/cz-75d-pcr-cmpct-9mm-pstl-blk-plyct,10+,Orion
CZ,P-10 F 9MM PSTL ODG 10RD MAG NS,$520.00,https://www.orionfflsales.com/product/3938/cz-p-10-f-9mm-pstl-odg-10rd-mag-ns,OUT OF STOCK,Orion
CZ,P-10 F 9MM PSTL FDE 10RD MAG NS,$520.00,https://www.orionfflsales.com/product/3937/cz-p-10-f-9mm-pstl-fde-10rd-mag-ns,OUT OF STOCK,Orion
HERITAGE,ROUGH RIDER 22/22M REV BL,$150.00,https://www.orionfflsales.com/product/3908/heritage-rough-rider-2222m-rev-bl,OUT OF STOCK,Orion
TAURUS,"TX22 22LR PSTL BK/BK 4""",$245.00,https://www.orionfflsales.com/product/3906/taurus-tx22-22lr-pstl-bkbk-4,10+,Orion
CZ,SCORPION EVO 3 S1 9MM PSTL BLK,$1025.00,https://www.orionfflsales.com/product/3844/cz-scorpion-evo-3-s1-9mm-pstl-blk,OUT OF STOCK,Orion
KIMBER,"K6S 357MAG REV DASA 2"" STS",$945.00,https://www.orionfflsales.com/product/3841/kimber-k6s-357mag-rev-dasa-2-sts,OUT OF STOCK,Orion
KELTEC,PMR30 22MGNM PSTL BLUE/NAVY,$430.00,https://www.orionfflsales.com/product/3839/keltec-pmr30-22mgnm-pstl-blue-navy,10+,Orion
WALTHER,PPS M2 9MM PSTL BLK LE EDT,$399.00,https://www.orionfflsales.com/product/990/walther-pps-m2-9mm-pstl-blk-le-edt,OUT OF STOCK,Orion
WALTHER,PPS M2 9MM PSTL BLK NGHT ST,$449.00,https://www.orionfflsales.com/product/988/walther-pps-m2-9mm-pstl-blk-nght-st,OUT OF STOCK,Orion
WALTHER,PPS M2 9MM PSTL BLK,$349.00,https://www.orionfflsales.com/product/986/walther-pps-m2-9mm-pstl-blk,OUT OF STOCK,Orion
TRAILBLAZER,FIREARMS LIFECARD 22LR BLACK PSTL,$274.00,https://www.orionfflsales.com/product/979/trailblazer-firearms-lifecard-22lr-black-pstl,8,Orion
TAURUS,"65 357MAG 4"" REV BL",$409.00,https://www.orionfflsales.com/product/964/taurus-65-357mag-4-rev-bl,OUT OF STOCK,Orion
TAURUS,"44 44MAG TKR 4"" REV STS AS",$475.00,https://www.orionfflsales.com/product/958/taurus-44-44mag-tkr-4-rev-sts-as,OUT OF STOCK,Orion
TAURUS,"44 44MAG 4"" REV STS PORTED",$551.00,https://www.orionfflsales.com/product/957/taurus-44-44mag-4-rev-sts-ported,OUT OF STOCK,Orion
TAURUS,M44C 44MAG REV BL TRACKER,$485.00,https://www.orionfflsales.com/product/956/taurus-m44c-44mag-rev-bl-tracker,OUT OF STOCK,Orion
TAURUS,PT1911 45ACP PSTL STS,$614.00,https://www.orionfflsales.com/product/948/taurus-pt1911-45acp-pstl-sts,OUT OF STOCK,Orion
TAURUS,"1911CB COM 45 BK/BK 4.25""PSL",$492.00,https://www.orionfflsales.com/product/946/taurus-1911cb-com-45-bkbk-425psl,OUT OF STOCK,Orion
TAURUS,"G2C 9MM PSTL BK/BK 3.2"" 2X12",$209.00,https://www.orionfflsales.com/product/938/taurus-g2c-9mm-pstl-bkbk-32-2x12,10+,Orion
STANDARD,MFG CO M1911 45 PSTL CC,$1179.00,https://www.orionfflsales.com/product/929/standard-mfg-co-m1911-45-pstl-cc,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDS 45ACP PSTL BLK,$415.00,https://www.orionfflsales.com/product/927/sprngfld-armry-xds-45acp-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDS 9MM PSTL GRY/BL,$389.00,https://www.orionfflsales.com/product/926/sprngfld-armry-xds-9mm-pstl-grybl,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDS 9MM PSTL BLK,$389.00,https://www.orionfflsales.com/product/925/sprngfld-armry-xds-9mm-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDS 45ACP PSTL BLK,$415.00,https://www.orionfflsales.com/product/924/sprngfld-armry-xds-45acp-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDM 40S&W PSTL BLK,$525.00,https://www.orionfflsales.com/product/923/sprngfld-armry-xdm-40sw-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XDM 9MM PSTL BLK,$466.30,https://www.orionfflsales.com/product/922/sprngfld-armry-xdm-9mm-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XD45SC 45 PSTL BLK,$443.00,https://www.orionfflsales.com/product/921/sprngfld-armry-xd45sc-45-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XD9 SC 9MM PSTL BLK,$435.00,https://www.orionfflsales.com/product/920/sprngfld-armry-xd9-sc-9mm-pstl-blk,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XD9 MOD2 9MM PSTL BL,$422.00,https://www.orionfflsales.com/product/919/sprngfld-armry-xd9-mod2-9mm-pstl-bl,OUT OF STOCK,Orion
SPRNGFLD,ARMRY XD-9 9MM PSTL PARK,$415.00,https://www.orionfflsales.com/product/918/sprngfld-armry-xd-9-9mm-pstl-park,OUT OF STOCK,Orion
dSW,"637 38SPL 17/8"" REV STS PNK GRP",$366.00,https://www.orionfflsales.com/product/912/dsw-637-38spl-178-rev-sts-pnk-grp,OUT OF STOCK,Orion
S&W,M&P9 FS 9MM M2 PSTL BLK,$514.00,https://www.orionfflsales.com/product/911/sw-mp9-fs-9mm-m2-pstl-blk,OUT OF STOCK,Orion
S&W,BG380 380ACP PSTL POLY/BLK,$329.00,https://www.orionfflsales.com/product/910/sw-bg380-380acp-pstl-polyblk,OUT OF STOCK,Orion
S&W,"SW22 VICTORY 22LR 5.5"" PSTL STS",$359.00,https://www.orionfflsales.com/product/907/sw-sw22-victory-22lr-55-pstl-sts,OUT OF STOCK,Orion
SIG,"M400 300B 9"" PISTOL FDE PDW",$1267.00,https://www.orionfflsales.com/product/883/sig-m400-300b-9-pistol-fde-pdw,OUT OF STOCK,Orion
SIG,"PM400 5.56 SEMI PISTOL 11.5"" BL",$1213.00,https://www.orionfflsales.com/product/882/sig-pm400-556-semi-pistol-115-bl,OUT OF STOCK,Orion
SIG,MPX 4.5IN 9MM PSTL FDE BRACE,$1690.00,https://www.orionfflsales.com/product/881/sig-mpx-45in-9mm-pstl-fde-brace,OUT OF STOCK,Orion
SIG,MPX 4.5IN 9MM PSTL BBLK BRACE,$1479.00,https://www.orionfflsales.com/product/880/sig-mpx-45in-9mm-pstl-bblk-brace,OUT OF STOCK,Orion
SIG,P226 NAVY VRSN MK25 9MM PSTL BL,$1037.00,https://www.orionfflsales.com/product/877/sig-p226-navy-vrsn-mk25-9mm-pstl-bl,OUT OF STOCK,Orion
SIG,P229R 9MM 3.9IN BLK SELECT,$879.00,https://www.orionfflsales.com/product/875/sig-p229r-9mm-39in-blk-select,OUT OF STOCK,Orion
SIG,P229R ESCPN 9MM PSTL BLUE FDE,$954.00,https://www.orionfflsales.com/product/873/sig-p229r-escpn-9mm-pstl-blue-fde,OUT OF STOCK,Orion
SIG,P229R 9MM PSTL BLUE SS DA/SA,$1059.00,https://www.orionfflsales.com/product/872/sig-p229r-9mm-pstl-blue-ss-dasa,OUT OF STOCK,Orion
SIG,P229R 9MM PSTL BLUE SS,$799.00,https://www.orionfflsales.com/product/871/sig-p229r-9mm-pstl-blue-ss,OUT OF STOCK,Orion
SIG,"P226R 9MM PSTL NITRON,SLITE,SRT",$959.00,https://www.orionfflsales.com/product/870/sig-p226r-9mm-pstl-nitronslitesrt,OUT OF STOCK,Orion
SIG,P226R 9MM 4.4IN STS ELITE STS,$1099.00,https://www.orionfflsales.com/product/869/sig-p226r-9mm-44in-sts-elite-sts,OUT OF STOCK,Orion
SIG,P226R 9MM 4.4IN BLK SELECT,$879.00,https://www.orionfflsales.com/product/868/sig-p226r-9mm-44in-blk-select,OUT OF STOCK,Orion
dSIG,"P226 9MM 4.4"" PSTL LEGION GRAY",$1133.00,https://www.orionfflsales.com/product/866/dsig-p226-9mm-44-pstl-legion-gray,OUT OF STOCK,Orion
dSIG,"P226 9MM 4.4"" PSTL LEGION RX",$1203.00,https://www.orionfflsales.com/product/865/dsig-p226-9mm-44-pstl-legion-rx,OUT OF STOCK,Orion
SIG,P226 9MM PSTL RX BL NS,$963.00,https://www.orionfflsales.com/product/863/sig-p226-9mm-pstl-rx-bl-ns,OUT OF STOCK,Orion
SIG,"P226 9MM PSTL BLUE W/RAILS, NS",$799.00,https://www.orionfflsales.com/product/862/sig-p226-9mm-pstl-blue-wrails-ns,OUT OF STOCK,Orion
SIG,P229R 9MM PSTL ELITE BLK SLITE,$1139.00,https://www.orionfflsales.com/product/861/sig-p229r-9mm-pstl-elite-blk-slite,OUT OF STOCK,Orion
SIG,"P226 9MM PSTL BLUE W/RAILS, FS",$719.00,https://www.orionfflsales.com/product/860/sig-p226-9mm-pstl-blue-wrails-fs,OUT OF STOCK,Orion
SIG,2022 9MM PSTL BL DA/SA 2 MAGS,$503.00,https://www.orionfflsales.com/product/859/sig-2022-9mm-pstl-bl-dasa-2-mags,OUT OF STOCK,Orion
dSIG,2022 9MM PSTL NITRON FXD DA/SA,$439.00,https://www.orionfflsales.com/product/857/dsig-2022-9mm-pstl-nitron-fxd-dasa,OUT OF STOCK,Orion
dSIG,"P938 9MM PSTL BLK SLCT 3""",$599.00,https://www.orionfflsales.com/product/856/dsig-p938-9mm-pstl-blk-slct-3,OUT OF STOCK,Orion
dSIG,"P938 9MM PSTL T-TONE,SLITE,",$599.00,https://www.orionfflsales.com/product/855/dsig-p938-9mm-pstl-t-toneslite,OUT OF STOCK,Orion
dSIG,"P938 9MM PSTL NITRON,SLITE,",$583.00,https://www.orionfflsales.com/product/854/dsig-p938-9mm-pstl-nitronslite,OUT OF STOCK,Orion
dSIG,"P938 9MM PSTL NITRON,SLITE,SAO",$599.00,https://www.orionfflsales.com/product/853/dsig-p938-9mm-pstl-nitronslitesao,OUT OF STOCK,Orion
dSIG,P938 9MM PSTL EMPEROR SCPN BLK,$639.00,https://www.orionfflsales.com/product/851/dsig-p938-9mm-pstl-emperor-scpn-blk,OUT OF STOCK,Orion
dSIG,P938 9MM PSTL T-TONE FDE SLITE,$599.00,https://www.orionfflsales.com/product/850/dsig-p938-9mm-pstl-t-tone-fde-slite,OUT OF STOCK,Orion
dSIG,P938 9MM PSTL NITRON W/LASER,$599.00,https://www.orionfflsales.com/product/848/dsig-p938-9mm-pstl-nitron-wlaser,OUT OF STOCK,Orion
